	k	z	a
439	0.009277343874483595	5.610000000000094	0.15128593040846988
440	0.009373574972221162	5.600000000000094	0.15151515151514935
441	0.009470804246192895	5.590000000000094	0.15174506828527856
442	0.009569042050180677	5.580000000000094	0.15197568389057534
443	0.009668298845363016	5.570000000000094	0.15220700152206781
444	0.00976858520142912	5.560000000000095	0.1524390243902417
445	0.009869911797704372	5.550000000000095	0.15267175572518862
446	0.009972289424287599	5.540000000000095	0.15290519877675618
447	0.010075728983200064	5.530000000000095	0.15313935681469915
448	0.01018024148954645	5.5200000000000955	0.1533742331288321
449	0.010285838072687778	5.510000000000096	0.1536098310291836
450	0.01039252997742658	5.500000000000096	0.15384615384615158
451	0.010500328565204378	5.490000000000096	0.15408320493066027
452	0.010609245315311478	5.480000000000096	0.1543209876543187
453	0.01071929182610942	5.470000000000097	0.15455950540958038
454	0.010830479816266048	5.460000000000097	0.1547987616099048
455	0.010942821126003463	5.450000000000097	0.15503875968992015
456	0.011056327718358785	5.440000000000097	0.15527950310558772
457	0.01117101168045813	5.430000000000097	0.15552099533436778
458	0.011286885224803764	5.420000000000098	0.15576323987538704
459	0.01140396069057454	5.410000000000098	0.1560062402496076
460	0.011522250544939891	5.400000000000098	0.1562499999999976
461	0.011641767384387493	5.390000000000098	0.15649452269170339
462	0.011762523936064563	5.3800000000000985	0.15673981191222328
463	0.011884533059133198	5.370000000000099	0.15698587127158312
464	0.012007807746139704	5.360000000000099	0.15723270440251327
465	0.012132361124398201	5.350000000000099	0.15748031496062748
466	0.012258206457388449	5.340000000000099	0.1577287066246032
467	0.012385357146168301	5.3300000000000995	0.157977883096364
468	0.012513826730800781	5.3200000000001	0.15822784810126334
469	0.012643628891795888	5.3100000000001	0.15847860538827008
470	0.012774777451567427	5.3000000000001	0.1587301587301562
471	0.012907286375904986	5.2900000000001	0.15898251192368584
472	0.013041169775461051	5.280000000000101	0.15923566878980636
473	0.013176441907253672	5.270000000000101	0.15948963317384113
474	0.013313117176184648	5.260000000000101	0.1597444089456843
475	0.013451210136573532	5.250000000000101	0.1599999999999974
476	0.013590735493707417	5.2400000000001015	0.16025641025640766
477	0.013731708105406911	5.230000000000102	0.16051364365970847
478	0.013874142983608374	5.220000000000102	0.16077170418006168
479	0.014018055295962424	5.210000000000102	0.16103059581320187
480	0.01416346036744917	5.200000000000102	0.1612903225806425
481	0.014310373682010111	5.1900000000001025	0.16155088852988425
482	0.014458810884197067	5.180000000000103	0.16181229773462513
483	0.014608787780838038	5.170000000000103	0.16207455429497297
484	0.014760320342720502	5.160000000000103	0.16233766233765962
485	0.014913424706292151	5.150000000000103	0.16260162601625744
486	0.015068117175379156	5.140000000000104	0.1628664495113979
487	0.015224414222922368	5.130000000000104	0.16313213703099233
488	0.01538233249273155	5.120000000000104	0.16339869281045474
489	0.015541888801257649	5.110000000000104	0.16366612111292683
490	0.015703100139383617	5.1000000000001044	0.16393442622950538
491	0.015865983674233704	5.090000000000105	0.16420361247947174
492	0.01603055675100163	5.080000000000105	0.16447368421052347
493	0.016196836894797544	5.070000000000105	0.1647446457990087
494	0.016364841812514287	5.060000000000105	0.16501650165016216
495	0.01653458939471303	5.0500000000001055	0.16528925619834423
496	0.0167060977175283	5.040000000000106	0.16556291390728187
497	0.016879385044592927	5.030000000000106	0.16583747927031217
498	0.01705446982898297	5.020000000000106	0.1661129568106283
499	0.01723137071518265	5.010000000000106	0.16638935108152783
500	0.017410106541069805	5.000000000000107	0.16666666666666372
501	0.017590696339921934	4.990000000000107	0.16694490818029753
502	0.017773159342443022	4.980000000000107	0.16722408026755553
503	0.017957514978811324	4.970000000000107	0.1675041876046871
504	0.01814378288074849	4.960000000000107	0.16778523489932584
505	0.01833198288361016	4.950000000000108	0.16806722689075326
506	0.01852213502849811	4.940000000000108	0.16835016835016528
507	0.01871425956439442	4.930000000000108	0.16863406408094128
508	0.018908376950317846	4.920000000000108	0.16891891891891583
509	0.019104507857502322	4.9100000000001085	0.1692047377326534
510	0.0193026731715983	4.900000000000109	0.1694915254237257
511	0.019502893994896783	4.890000000000109	0.16977928692699176
512	0.019705191648576544	4.880000000000109	0.17006802721088118
513	0.01990958767497448	4.870000000000109	0.17035775127767996
514	0.020116103839879666	4.86000000000011	0.17064846416381935
515	0.020324762134851217	4.85000000000011	0.17094017094016772
516	0.020535584779560027	4.84000000000011	0.17123287671232554
517	0.02074859422415496	4.83000000000011	0.171526586620923
518	0.020963813151653507	4.82000000000011	0.17182130584192115
519	0.02118126448035735	4.810000000000111	0.17211703958691582
520	0.021400971366292737	4.800000000000111	0.17241379310344498
521	0.02162295720567643	4.790000000000111	0.17271157167529894
522	0.02184724563740717	4.780000000000111	0.17301038062283403
523	0.022073860545582816	4.7700000000001115	0.17331022530328954
524	0.02230282606204379	4.760000000000112	0.17361111111110775
525	0.022534166568942915	4.750000000000112	0.17391304347825748
526	0.022767906701341673	4.740000000000112	0.17421602787456106
527	0.023004071349833653	4.730000000000112	0.1745200698080245
528	0.023242685663195064	4.7200000000001125	0.17482517482517138
529	0.02348377505106288	4.710000000000113	0.17513134851138007
530	0.023727365186640526	4.700000000000113	0.1754385964912246
531	0.023973482009431838	4.690000000000113	0.175746924428819
532	0.024222151728003405	4.680000000000113	0.1760563380281655
533	0.024473400822775312	4.670000000000114	0.17636684303350617
534	0.024727256048841083	4.660000000000114	0.17667844522967843
535	0.024983744438816857	4.650000000000114	0.1769911504424743
536	0.02524289330571989	4.640000000000114	0.1773049645390035
537	0.025504730245877176	4.6300000000001145	0.17761989342806034
538	0.025769283141864087	4.620000000000115	0.1779359430604946
539	0.026036580165473642	4.610000000000115	0.17825311942958635
540	0.02630664978071631	4.600000000000115	0.1785714285714249
541	0.026579520746851187	4.590000000000115	0.17889087656529148
542	0.026855222121448596	4.5800000000001155	0.17921146953404646
543	0.027133783263484205	4.570000000000116	0.17953321364452052
544	0.027415233836465516	4.560000000000116	0.17985611510790991
545	0.027699603811590756	4.550000000000116	0.1801801801801764
546	0.02798692347094029	4.540000000000116	0.18050541516245108
547	0.02827722341070142	4.530000000000117	0.18083182640144285
548	0.028570534544426478	4.520000000000117	0.18115942028985124
549	0.028866888106324852	4.510000000000117	0.1814882032667838
550	0.02916631565458891	4.500000000000117	0.18181818181817794
551	0.029468849074754652	4.4900000000001175	0.18214936247722743
552	0.02977452058309725	4.480000000000118	0.1824817518248136
553	0.03008336273006151	4.470000000000118	0.1828153564899412
554	0.030395408403728254	4.460000000000118	0.1831501831501792
555	0.030710690833316432	4.450000000000118	0.1834862385321061
556	0.031029243592721786	4.4400000000001185	0.1838235294117607
557	0.03135110060409189	4.430000000000119	0.18416206261509727
558	0.03167629614143854	4.420000000000119	0.18450184501844613
559	0.03200486483428767	4.410000000000119	0.1848428835489793
560	0.032336841671366745	4.400000000000119	0.1851851851851811
561	0.03267226200433079	4.39000000000012	0.18552875695732426
562	0.033011161551527016	4.38000000000012	0.18587360594795124
563	0.03335357640179821	4.37000000000012	0.18621973929236083
564	0.03369954301832589	4.36000000000012	0.1865671641791003
565	0.03404909824251317	4.35000000000012	0.1869158878504631
566	0.034402279297908046	4.340000000000121	0.18726591760299202
567	0.034759123794167096	4.330000000000121	0.18761726078798824
568	0.03511966973106055	4.320000000000121	0.1879699248120258
569	0.03548395550251891	4.310000000000121	0.18832391713747215
570	0.0358520199007213	4.3000000000001215	0.18867924528301455
571	0.03622390212022642	4.290000000000122	0.18903591682419224
572	0.03659964176214647	4.280000000000122	0.189393939393935
573	0.03697927883836395	4.270000000000122	0.18975332068310755
574	0.03736285377579263	4.260000000000122	0.1901140684410602
575	0.037750407420682454	4.250000000000123	0.19047619047618602
576	0.038141981042969356	4.240000000000123	0.19083969465648407
577	0.03853761634066977	4.230000000000123	0.19120458891012934
578	0.03893735544432113	4.220000000000123	0.19157088122604912
579	0.03934124092146838	4.210000000000123	0.191938579654506
580	0.03974931578119667	4.200000000000124	0.19230769230768774
581	0.040161623478711515	4.190000000000124	0.19267822736030368
582	0.04057820791996616	4.180000000000124	0.19305019305018842
583	0.04099911346633721	4.170000000000124	0.19342359767891218
584	0.04142438493934837	4.1600000000001245	0.19379844961239842
585	0.04185406762544354	4.150000000000125	0.1941747572815487
586	0.0422882072808094	4.140000000000125	0.19455252918287466
587	0.042726850136247656	4.130000000000125	0.19493177387913754
588	0.04317004290209823	4.120000000000125	0.19531249999999523
589	0.043617832773213475	4.1100000000001256	0.19569471624265664
590	0.04407026743398362	4.100000000000126	0.1960784313725442
591	0.04452739506341479	4.090000000000126	0.1964636542239637
592	0.044989264340259384	4.080000000000126	0.1968503937007825
593	0.04545592444820001	4.070000000000126	0.1972386587771154
594	0.04592742508108667	4.060000000000127	0.19762845849801877
595	0.04640381644822875	4.050000000000127	0.19801980198019303
596	0.04688514927974183	4.040000000000127	0.1984126984126934
597	0.04737147483194956	4.030000000000127	0.19880715705764904
598	0.04786284489284206	4.0200000000001275	0.19920318725099095
599	0.0483593117875908	4.010000000000128	0.19960079840318853
600	0.0488609283841204	4.000000000000128	0.19999999999999488
601	0.0493677480987386	3.990000000000128	0.20040080160320126
602	0.04987982490182436	3.9800000000001283	0.20080321285140046
603	0.05039721332357534	3.9700000000001285	0.20120724346075938
604	0.050919968459814384	3.9600000000001288	0.20161290322580122
605	0.05144814597785669	3.950000000000129	0.20202020202019677
606	0.051981802122437984	3.940000000000129	0.20242914979756554
607	0.05252099372170354	3.9300000000001294	0.20283975659228676
608	0.05306577819325992	3.9200000000001296	0.20325203252031984
609	0.05361621355028925	3.91000000000013	0.20366598778003533
610	0.05417235840772706	3.90000000000013	0.20408163265305582
611	0.054734271988503835	3.8900000000001302	0.20449897750510704
612	0.0553020141298517	3.8800000000001305	0.20491803278687976
613	0.05587564528967656	3.8700000000001307	0.2053388090349021
614	0.05645522655299584	3.860000000000131	0.20576131687242244
615	0.05704081963844345	3.850000000000131	0.20618556701030372
616	0.05763248690484233	3.8400000000001313	0.20661157024792828
617	0.05823029135784453	3.8300000000001315	0.20703933747411443
618	0.05883429665664086	3.8200000000001317	0.20746887966804411
619	0.059444567120739714	3.810000000000132	0.2079002079002022
620	0.06006116773681656	3.800000000000132	0.2083333333333276
621	0.060684164165633936	3.7900000000001324	0.20876826722337627
622	0.06131362274903373	3.7800000000001326	0.20920502092049628
623	0.061949610517001964	3.770000000000133	0.20964360587001513
624	0.0625921951948064	3.760000000000133	0.2100840336134395
625	0.06324144521020857	3.7500000000001332	0.2105263157894678
626	0.06389742970075084	3.7400000000001334	0.21097046413501516
627	0.06456021852111832	3.7300000000001337	0.21141649048625197
628	0.06522988225057777	3.720000000000134	0.211864406779655
629	0.06590649220049344	3.710000000000134	0.21231422505307251
630	0.06659012042192108	3.7000000000001343	0.21276595744680243
631	0.06728083971328022	3.6900000000001345	0.21321961620468471
632	0.06797872362810645	3.6800000000001347	0.21367521367520753
633	0.06868384648288427	3.670000000000135	0.21413276231262765
634	0.06939628336496055	3.660000000000135	0.21459227467810538
635	0.07011611014054059	3.6500000000001354	0.21505376344085395
636	0.07084340346276727	3.6400000000001356	0.21551724137930406
637	0.0715782407798832	3.630000000000136	0.21598272138228308
638	0.07232070034347846	3.620000000000136	0.2164502164502101
639	0.07307086121682317	3.610000000000136	0.21691973969630596
640	0.07382880328328731	3.6000000000001364	0.21739130434781964
641	0.07459460725484669	3.5900000000001366	0.2178649237472702
642	0.07536835468067826	3.580000000000137	0.21834061135370528
643	0.07615012795584424	3.570000000000137	0.21881838074397594
644	0.07694001033006583	3.5600000000001373	0.2192982456140285
645	0.07773808591658861	3.5500000000001375	0.21978021978021314
646	0.0785444397011395	3.5400000000001377	0.22026431718061007
647	0.07935915755097706	3.530000000000138	0.22075055187637296
648	0.08018232622403482	3.520000000000138	0.22123893805309058
649	0.08101403337816025	3.5100000000001383	0.22172949002216616
650	0.08185436758044963	3.5000000000001386	0.22222222222221538
651	0.08270341831667875	3.4900000000001388	0.2227171492204831
652	0.0835612760008325	3.480000000000139	0.2232142857142788
653	0.08442803198473309	3.470000000000139	0.2237136465324315
654	0.0853037785677674	3.4600000000001394	0.2242152466367643
655	0.08618860900671625	3.4500000000001396	0.22471910112358845
656	0.08708261752568484	3.44000000000014	0.22522522522521812
657	0.08798589932613701	3.43000000000014	0.22573363431150528
658	0.08889855059703244	3.4200000000001403	0.22624434389139553
659	0.08982066852506995	3.4100000000001405	0.22675736961450524
660	0.09075235130503706	3.4000000000001407	0.22727272727272
661	0.091693698150266	3.390000000000141	0.22779043280181502
662	0.09264480930319904	3.380000000000141	0.22831050228309765
663	0.09360578604606347	3.3700000000001413	0.2288329519450727
664	0.09457673071165636	3.3600000000001415	0.22935779816513016
665	0.09555774669424218	3.3500000000001418	0.22988505747125687
666	0.09654893846056294	3.340000000000142	0.23041474654377125
667	0.09755041156096303	3.330000000000142	0.23094688221708248
668	0.09856227264062851	3.3200000000001424	0.23148148148147385
669	0.09958462945094393	3.3100000000001426	0.23201856148491112
670	0.10061759086096676	3.300000000000143	0.232558139534876
671	0.10166126686902023	3.290000000000143	0.23310023310022532
672	0.10271576861440705	3.2800000000001432	0.23364485981307628
673	0.10378120838924483	3.2700000000001435	0.23419203747071812
674	0.1048576996504232	3.2600000000001437	0.23474178403755078
675	0.10594535703168613	3.250000000000144	0.23529411764705085
676	0.10704429635583877	3.240000000000144	0.23584905660376557
677	0.10815463464708179	3.2300000000001443	0.23640661938533472
678	0.10927649014347231	3.2200000000001445	0.23696682464454163
679	0.11040998230951526	3.2100000000001447	0.23752969121139325
680	0.11155523184888534	3.200000000000145	0.23809523809522987
681	0.11271236071727976	3.190000000000145	0.23866348448686525
682	0.11388149213540566	3.1800000000001454	0.23923444976075722
683	0.11506275060210136	3.1700000000001456	0.23980815347720985
684	0.11625626190759455	3.160000000000146	0.24038461538460695
685	0.11746215314689679	3.150000000000146	0.24096385542167828
686	0.11868055273333794	3.1400000000001462	0.24154589371979823
687	0.11991159041224106	3.1300000000001464	0.2421307506053183
688	0.1211553972747381	3.1200000000001467	0.24271844660193312
689	0.12241210577172988	3.110000000000147	0.24330900243308132
690	0.12368184972799091	3.100000000000147	0.2439024390243815
691	0.12496476435641951	3.0900000000001473	0.24449877750610366
692	0.12626098627243684	3.0800000000001475	0.2450980392156774
693	0.1275706535085346	3.0700000000001477	0.24570024570023677
694	0.1288939055289744	3.060000000000148	0.24630541871920283
695	0.1302308832446383	3.050000000000148	0.24691358024690455
696	0.13158172902803458	3.0400000000001484	0.24752475247523845
